0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.0003891218435; 0.0001648011845; 0.002073601023; 0; 0; 0.001242808026; 0.001331355386; 0; 0; 0.0001036286707; 6.499965238E-06; 0; 0; 0; 0; 0; 0; 0; 1.393919676E-05; 0.0001467904904; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.0002527035799; 0.0002330483329; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.003696262967; 0.0005688958727; 0; 0; 0; 0; 0.002206757263; 0.004025533434; 0; 0.001325165435; 0.002933010866; 0.003504761177; 0.0005235142347; 0.005550369865; 0.003563545373; 0.0003434492696; 0; 0.001839936804; 0.001015667971; 9.9660044E-05; 0.002394571524; 0.002750900513; 0.007244539462; 0.001025768062; 0.0003816315161; 0.004358759849; 0.007902868963; 0.009530699638; 0.008384795824; 0.003698378737; 0.002654131715; 0.01096861793; 0.002749868628; 0.006964942331; 0.005636018664; 0.006330780581; 0.007278891602; 0.00919379688; 0.008427064083; 0.008674705368; 0.01410763084; 0.01214026226; 0.01406593195; 0.01869547042; 0.03372973027; 0.02481676629; 0.02170396197; 0.02243400975; 0.02855018728; 0.03155562528; 0.01673123402; 0.02075415806; 0.03367947461; 0.03252026613; 0.04146046069; 0.02580194769; 0.02658152419; 0.01537311084; 0.00641439927; 0.009925316017; 0.008051467087; 0.007077544918; 0.01800241526; 0.01369234087; 0.004201078413; 0.0009461958048; 0.006869516237; 0.01071026969; 0.0006016323218; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0.04400633779; 0.021028267; 0.008424080426; 0.02486353013; 0.01314056753; 0.02363551142; 0.02492109286; 0.01389825972; 0.01375953778; 0.01506108483; 0.007357302202; 0.007084549185; 0.006238025321; 0.009760378568; 0.01703501744; 0.01045421332; 0.01107928487; 0.007905597969; 0.01146616751; 0.02132832507; 0.03492200753; 0.01855408871; 0.02686458826; 0.0346874656; 0.02268490711; 0.03396811151; 0.03774893677; 0.02936364376; 0.03933861527; 0.03238798553; 0.04050711898; 0.03938223549; 0.04955020806; 0.04870448365; 0.05313743085; 0.0577366672; 0.05856825614; 0.05371359889; 0.0618078907; 0.1005289497; 0.09011244752; 0.1099373962; 0.1141984908; 0.1109453792; 0.1172889867; 0.1228124149; 0.1281364926; 0.1688284941; 0.1675379593; 0.1933076869; 0.2168083079; 0.2155721508; 0.2026085151; 0.234170822; 0.3053613177; 0.299141381; 0.334337191; 0.397128941; 0.4686641829; 0.5155000339; 0.5602659577; 0.5963356281; 0.6274123878; 0.6961053801; 0.6863580958; 0.7843775817; 0.8436530953; 0.8346154094; 0.9239868705; 0.7563735407; 0.7441900704; 0.6488755003; 0.5855793731; 0.5461067913; 0.4755787883; 0.436869484; 0.3455062517; 0.2593818983; 0.1670778823; 0.164906415; 0.1112928293; 0.09837435009; 0.07899184916; 0.04343248724; 0.03448211682; 0.009442458724; 0.009810616242; 0.003218689964; 0.006256022202; 0.0001134396474; 0; 0; 0; 0; 0; 0; 0; 0
