# Distance / pm;  g(r);  Integral
428.0000000;  0.1888407479;  1.592038167
430.6666667;  0.1821812628;  1.627431436
433.3333333;  0.1753012787;  1.661911155
436.0000000;  0.1684871213;  1.695459733
438.6666667;  0.1616244104;  1.728036698
441.3333333;  0.1546777891;  1.759593705
444.0000000;  0.1473421531;  1.790018477
446.6666667;  0.1402181053;  1.819321036
449.3333333;  0.1331583500;  1.847481514
452.0000000;  0.1259891503;  1.874443032
454.6666667;  0.1189533336;  1.900200144
457.3333333;  0.1119692934;  1.924730223
460.0000000;  0.1051307953;  1.948031509
462.6666667;  0.09854598860;  1.970127305
465.3333333;  0.09206048981;  1.991007563
468.0000000;  0.08585751554;  2.010704753
470.6666667;  0.07994979113;  2.029256228
473.3333333;  0.07442118727;  2.046721083
476.0000000;  0.06914647393;  2.063131445
478.6666667;  0.06418497151;  2.078535459
481.3333333;  0.05963934669;  2.093008472
484.0000000;  0.05530403965;  2.106578531
486.6666667;  0.05137648041;  2.119324173
489.3333333;  0.04760539260;  2.131264051
492.0000000;  0.04412831704;  2.142452805
494.6666667;  0.04083762973;  2.152919749
497.3333333;  0.03771100654;  2.162689813
500.0000000;  0.03471873012;  2.171781363
502.6666667;  0.03199439957;  2.180249117
505.3333333;  0.02940144670;  2.188113391
508.0000000;  0.02700059221;  2.195411911
510.6666667;  0.02477240886;  2.202178617
513.3333333;  0.02275578574;  2.208459560
516.0000000;  0.02086181540;  2.214277718
518.6666667;  0.01914760142;  2.219673136
521.3333333;  0.01762493220;  2.224690694
524.0000000;  0.01622211281;  2.229356257
526.6666667;  0.01492115102;  2.233691445
529.3333333;  0.01372658780;  2.237720054
532.0000000;  0.01261141164;  2.241458757
534.6666667;  0.01161364548;  2.244936269
537.3333333;  0.01065600802;  2.248158941
540.0000000;  0.009730125206;  2.251130880
542.6666667;  0.008866421680;  2.253865825
545.3333333;  0.008060829712;  2.256376774
548.0000000;  0.007308009931;  2.258675537
550.6666667;  0.006575433584;  2.260764043
553.3333333;  0.005923076581;  2.262663612
556.0000000;  0.005277557596;  2.264372511
558.6666667;  0.004693057409;  2.265906758
561.3333333;  0.004140469445;  2.267273307
564.0000000;  0.003635423677;  2.268484594
566.6666667;  0.003170483495;  2.269550980
569.3333333;  0.002736591626;  2.270480112
572.0000000;  0.002343400189;  2.271283217
574.6666667;  0.001982915681;  2.271969132
577.3333333;  0.001667993645;  2.272551478
580.0000000;  0.001378116527;  2.273037075
582.6666667;  0.001122464025;  2.273436234
585.3333333;  0.0009128685327;  2.273763838
588.0000000;  0.0007201973631;  2.274024657
590.6666667;  0.0005604853218;  2.274229482
593.3333333;  0.0004293320338;  2.274387798
596.0000000;  0.0003207301591;  2.274507133
598.6666667;  0.0002347611464;  2.274595264
601.3333333;  0.0001700799798;  2.274659684
604.0000000;  0.0001171505906;  2.274704450
606.6666667;  8.098674119E-05;  2.274735671
609.3333333;  5.541010987E-05;  2.274757220
612.0000000;  3.752209342E-05;  2.274771941
614.6666667;  2.501345523E-05;  2.274781840
617.3333333;  1.627180525E-05;  2.274788335
620.0000000;  1.052215555E-05;  2.274792572
622.6666667;  6.112698476E-06;  2.274795054
625.3333333;  3.323119629E-06;  2.274796416
628.0000000;  1.991662900E-06;  2.274797238
630.6666667;  1.156678083E-06;  2.274797720
633.3333333;  4.548765346E-07;  2.274797911
636.0000000;  1.489420579E-07;  2.274797974
638.6666667;  9.602297786E-08;  2.274798015
641.3333333;  4.475683573E-08;  2.274798035
644.0000000;  0.000000000;  2.274798035
646.6666667;  1.689987295E-08;  2.274798042
649.3333333;  2.596572117E-08;  2.274798054
652.0000000;  6.870740526E-09;  2.274798057
654.6666667;  0.000000000;  2.274798057
657.3333333;  0.000000000;  2.274798057
660.0000000;  0.000000000;  2.274798057
662.6666667;  0.000000000;  2.274798057
665.3333333;  0.000000000;  2.274798057
668.0000000;  0.000000000;  2.274798057
670.6666667;  0.000000000;  2.274798057
673.3333333;  0.000000000;  2.274798057
676.0000000;  0.000000000;  2.274798057
678.6666667;  0.000000000;  2.274798057
681.3333333;  0.000000000;  2.274798057
684.0000000;  0.000000000;  2.274798057
686.6666667;  0.000000000;  2.274798057
689.3333333;  0.000000000;  2.274798057
692.0000000;  0.000000000;  2.274798057
694.6666667;  0.000000000;  2.274798057
697.3333333;  0.000000000;  2.274798057
700.0000000;  0.000000000;  2.274798057
702.6666667;  0.000000000;  2.274798057
705.3333333;  0.000000000;  2.274798057
708.0000000;  0.000000000;  2.274798057
710.6666667;  0.000000000;  2.274798057
713.3333333;  0.000000000;  2.274798057
716.0000000;  0.000000000;  2.274798057
718.6666667;  0.000000000;  2.274798057
721.3333333;  0.000000000;  2.274798057
724.0000000;  0.000000000;  2.274798057
726.6666667;  0.000000000;  2.274798057
729.3333333;  0.000000000;  2.274798057
732.0000000;  0.000000000;  2.274798057
734.6666667;  0.000000000;  2.274798057
737.3333333;  0.000000000;  2.274798057
740.0000000;  0.000000000;  2.274798057
742.6666667;  0.000000000;  2.274798057
745.3333333;  0.000000000;  2.274798057
748.0000000;  0.000000000;  2.274798057
750.6666667;  0.000000000;  2.274798057
753.3333333;  0.000000000;  2.274798057
756.0000000;  0.000000000;  2.274798057
758.6666667;  0.000000000;  2.274798057
761.3333333;  0.000000000;  2.274798057
764.0000000;  0.000000000;  2.274798057
766.6666667;  0.000000000;  2.274798057
769.3333333;  0.000000000;  2.274798057
772.0000000;  0.000000000;  2.274798057
774.6666667;  0.000000000;  2.274798057
777.3333333;  0.000000000;  2.274798057
780.0000000;  0.000000000;  2.274798057
782.6666667;  0.000000000;  2.274798057
785.3333333;  0.000000000;  2.274798057
788.0000000;  0.000000000;  2.274798057
790.6666667;  0.000000000;  2.274798057
793.3333333;  0.000000000;  2.274798057
796.0000000;  0.000000000;  2.274798057
798.6666667;  0.000000000;  2.274798057
801.3333333;  0.000000000;  2.274798057
804.0000000;  0.000000000;  2.274798057
806.6666667;  0.000000000;  2.274798057
809.3333333;  0.000000000;  2.274798057
812.0000000;  0.000000000;  2.274798057
814.6666667;  0.000000000;  2.274798057
817.3333333;  0.000000000;  2.274798057
820.0000000;  0.000000000;  2.274798057
822.6666667;  0.000000000;  2.274798057
825.3333333;  0.000000000;  2.274798057
828.0000000;  0.000000000;  2.274798057
830.6666667;  0.000000000;  2.274798057
833.3333333;  0.000000000;  2.274798057
836.0000000;  0.000000000;  2.274798057
838.6666667;  0.000000000;  2.274798057
841.3333333;  0.000000000;  2.274798057
844.0000000;  0.000000000;  2.274798057
846.6666667;  0.000000000;  2.274798057
849.3333333;  0.000000000;  2.274798057
852.0000000;  0.000000000;  2.274798057
854.6666667;  0.000000000;  2.274798057
857.3333333;  0.000000000;  2.274798057
860.0000000;  0.000000000;  2.274798057
862.6666667;  0.000000000;  2.274798057
865.3333333;  0.000000000;  2.274798057
868.0000000;  0.000000000;  2.274798057
870.6666667;  0.000000000;  2.274798057
873.3333333;  0.000000000;  2.274798057
876.0000000;  0.000000000;  2.274798057
878.6666667;  0.000000000;  2.274798057
881.3333333;  0.000000000;  2.274798057
884.0000000;  0.000000000;  2.274798057
886.6666667;  0.000000000;  2.274798057
889.3333333;  0.000000000;  2.274798057
892.0000000;  0.000000000;  2.274798057
894.6666667;  0.000000000;  2.274798057
897.3333333;  0.000000000;  2.274798057
900.0000000;  0.000000000;  2.274798057
902.6666667;  0.000000000;  2.274798057
905.3333333;  0.000000000;  2.274798057
908.0000000;  0.000000000;  2.274798057
910.6666667;  0.000000000;  2.274798057
913.3333333;  0.000000000;  2.274798057
916.0000000;  0.000000000;  2.274798057
918.6666667;  0.000000000;  2.274798057
921.3333333;  0.000000000;  2.274798057
924.0000000;  0.000000000;  2.274798057
926.6666667;  0.000000000;  2.274798057
929.3333333;  0.000000000;  2.274798057
932.0000000;  0.000000000;  2.274798057
934.6666667;  0.000000000;  2.274798057
937.3333333;  0.000000000;  2.274798057
940.0000000;  0.000000000;  2.274798057
942.6666667;  0.000000000;  2.274798057
945.3333333;  0.000000000;  2.274798057
948.0000000;  0.000000000;  2.274798057
950.6666667;  0.000000000;  2.274798057
953.3333333;  0.000000000;  2.274798057
956.0000000;  0.000000000;  2.274798057
958.6666667;  0.000000000;  2.274798057
961.3333333;  0.000000000;  2.274798057
964.0000000;  0.000000000;  2.274798057
966.6666667;  0.000000000;  2.274798057
969.3333333;  0.000000000;  2.274798057
972.0000000;  0.000000000;  2.274798057
974.6666667;  0.000000000;  2.274798057
977.3333333;  0.000000000;  2.274798057
980.0000000;  0.000000000;  2.274798057
982.6666667;  0.000000000;  2.274798057
985.3333333;  0.000000000;  2.274798057
988.0000000;  0.000000000;  2.274798057
990.6666667;  0.000000000;  2.274798057
993.3333333;  0.000000000;  2.274798057
996.0000000;  0.000000000;  2.274798057
998.6666667;  0.000000000;  2.274798057
