0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.0005620569216; 0.001418528069; 0; 0; 0.0002489295459; 0.0003701700661; 0.0002594616936; 0.0003393009811; 0; 0.0002196315887; 0.002236074014; 0.0002113811563; 0; 0; 0; 5.345666686E-05; 0.0003111760875; 3.493942496E-05; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.002143331882; 0.003140545833; 0.0008323767397; 0; 0; 0; 0; 0.0001937048378; 0.002826630898; 0.002251147322; 0; 0.001290157342; 0.007890300879; 0.001248155053; 0; 0.0002393489191; 0.001142176533; 0; 0.0002398253634; 0.0003131431804; 0.0006333106873; 0.005623088166; 0.004593570801; 0.0009384933924; 0.0001595026245; 9.451453049E-05; 0.001403192294; 0.003157417153; 0.00244366567; 0.002297979097; 0.004210099854; 0.003115398898; 0.00348280663; 0.009500173661; 0.009697601081; 0.004782082375; 0.002578135499; 0.006760099559; 0.01317811158; 0.01533931299; 0.01239154009; 0.01324503787; 0.01892885129; 0.01973410622; 0.0155109454; 0.01264045015; 0.02197323901; 0.02265515439; 0.0321813327; 0.03612159599; 0.05085034618; 0.02374991287; 0.03448707884; 0.03540039437; 0.02676864478; 0.03727242735; 0.03321458986; 0.01685246175; 0.01335552682; 0.01771455304; 0.02193479573; 0.009269638005; 0.006415445484; 0.003705877607; 0.01428230938; 0.001396647362; 0; 0.0001077181676; 0.001061767125; 0.002035706309; 0.0005174153932; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 0; 0.009793699133; 0.004214795218; 0.007135538918; 0.02242364091; 0.005747962142; 0.01167634612; 0.003265802699; 0.0003844082632; 0.003004937504; 0.0006709654837; 0.001467925966; 0.002032382726; 0.002999953853; 0.01064693764; 0.01728800418; 0.01999761144; 0.01462258608; 0.002118307288; 0.008136837304; 0.02139233202; 0.01797940061; 0.03613744769; 0.03024678335; 0.02599644211; 0.02015241293; 0.01627057697; 0.02586216778; 0.03501749863; 0.02875100572; 0.02896663288; 0.03365819864; 0.03296588016; 0.03695759786; 0.03406019919; 0.03546445594; 0.05514040526; 0.0500681906; 0.05314472148; 0.06427194152; 0.0540920245; 0.07183448517; 0.0902202239; 0.1114190017; 0.1127164184; 0.1057965698; 0.133452216; 0.1678934738; 0.1708950388; 0.1892482458; 0.1996228797; 0.2067997577; 0.207764893; 0.2769535889; 0.2609855958; 0.2622085471; 0.2954760803; 0.3771580986; 0.4308096968; 0.4597810603; 0.4767680267; 0.4766986163; 0.6300954036; 0.7192110095; 0.7404321701; 0.8980403109; 0.8889535622; 0.9098878817; 0.9526777672; 0.9282537095; 1.017274812; 0.9235936904; 0.8162790835; 0.7033116448; 0.6423251443; 0.5691389213; 0.4155686831; 0.3852912272; 0.3152644657; 0.2744863195; 0.2048769791; 0.163060156; 0.1046098626; 0.1101154295; 0.05321893194; 0.04057158646; 0.02895031518; 0.01870552631; 0.01140685636; 0.003219204402; 8.904133128E-05; 0; 0; 0.001508474021; 0.0001829753083; 0; 0; 0; 0
