# Distance / pm;  g(r);  Integral
428.0000000;  0.1549261393;  1.344964180
430.6666667;  0.1491077987;  1.374499566
433.3333333;  0.1430446699;  1.403185938
436.0000000;  0.1370029801;  1.430999892
438.6666667;  0.1309133413;  1.457903647
441.3333333;  0.1246742628;  1.483837675
444.0000000;  0.1186474396;  1.508817190
446.6666667;  0.1126287935;  1.532815253
449.3333333;  0.1065415481;  1.555788159
452.0000000;  0.1006076890;  1.577739835
454.6666667;  0.09459102354;  1.598622974
457.3333333;  0.08860069396;  1.618413733
460.0000000;  0.08290098187;  1.637147924
462.6666667;  0.07720519287;  1.654797835
465.3333333;  0.07186178342;  1.671416108
468.0000000;  0.06666573267;  1.687009979
470.6666667;  0.06165275645;  1.701596070
473.3333333;  0.05711958331;  1.715263245
476.0000000;  0.05275984750;  1.728029895
478.6666667;  0.04887682127;  1.739989830
481.3333333;  0.04525601756;  1.751187501
484.0000000;  0.04197893666;  1.761689734
486.6666667;  0.03897806959;  1.771548964
489.3333333;  0.03635928109;  1.780846853
492.0000000;  0.03387660194;  1.789604541
494.6666667;  0.03154284986;  1.797847548
497.3333333;  0.02940565332;  1.805615122
500.0000000;  0.02748095884;  1.812952338
502.6666667;  0.02549846692;  1.819833054
505.3333333;  0.02382903633;  1.826331683
508.0000000;  0.02226680050;  1.832468521
510.6666667;  0.02077911588;  1.838255627
513.3333333;  0.01943502869;  1.843725075
516.0000000;  0.01820844820;  1.848902713
518.6666667;  0.01707865039;  1.853809414
521.3333333;  0.01605725629;  1.858470226
524.0000000;  0.01515122484;  1.862913158
526.6666667;  0.01422207492;  1.867126182
529.3333333;  0.01341238619;  1.871139687
532.0000000;  0.01267198766;  1.874969939
534.6666667;  0.01189760971;  1.878602268
537.3333333;  0.01116255136;  1.882044264
540.0000000;  0.01044256488;  1.885296290
542.6666667;  0.009754644744;  1.888364160
545.3333333;  0.009051099833;  1.891238808
548.0000000;  0.008392916458;  1.893930549
550.6666667;  0.007707131107;  1.896426463
553.3333333;  0.007040473163;  1.898728619
556.0000000;  0.006380546335;  1.900835144
558.6666667;  0.005757606810;  1.902754284
561.3333333;  0.005168703084;  1.904493616
564.0000000;  0.004601901407;  1.906056961
566.6666667;  0.004027607914;  1.907438177
569.3333333;  0.003510712503;  1.908653489
572.0000000;  0.003019179022;  1.909708459
574.6666667;  0.002558224894;  1.910610715
577.3333333;  0.002156717994;  1.911378440
580.0000000;  0.001766619678;  1.912013125
582.6666667;  0.001425877188;  1.912530114
585.3333333;  0.001126757101;  1.912942398
588.0000000;  0.0008700739908;  1.913263668
590.6666667;  0.0006515419030;  1.913506433
593.3333333;  0.0004720719197;  1.913683919
596.0000000;  0.0003297929697;  1.913809029
598.6666667;  0.0002233749833;  1.913894529
601.3333333;  0.0001443865282;  1.913950288
604.0000000;  8.700221135E-05;  1.913984185
606.6666667;  5.217841899E-05;  1.914004695
609.3333333;  2.897089753E-05;  1.914016182
612.0000000;  1.471543059E-05;  1.914022068
614.6666667;  7.389062617E-06;  1.914025050
617.3333333;  3.180555804E-06;  1.914026344
620.0000000;  1.673733504E-06;  1.914027032
622.6666667;  8.949011456E-07;  1.914027402
625.3333333;  5.640657142E-07;  1.914027638
628.0000000;  2.662130495E-07;  1.914027750
630.6666667;  7.941127500E-08;  1.914027783
633.3333333;  8.347628720E-08;  1.914027819
636.0000000;  4.021614079E-08;  1.914027837
638.6666667;  2.833961730E-09;  1.914027838
641.3333333;  0.000000000;  1.914027838
644.0000000;  0.000000000;  1.914027838
646.6666667;  0.000000000;  1.914027838
649.3333333;  0.000000000;  1.914027838
652.0000000;  0.000000000;  1.914027838
654.6666667;  0.000000000;  1.914027838
657.3333333;  0.000000000;  1.914027838
660.0000000;  0.000000000;  1.914027838
662.6666667;  0.000000000;  1.914027838
665.3333333;  0.000000000;  1.914027838
668.0000000;  0.000000000;  1.914027838
670.6666667;  0.000000000;  1.914027838
673.3333333;  0.000000000;  1.914027838
676.0000000;  0.000000000;  1.914027838
678.6666667;  0.000000000;  1.914027838
681.3333333;  0.000000000;  1.914027838
684.0000000;  0.000000000;  1.914027838
686.6666667;  0.000000000;  1.914027838
689.3333333;  0.000000000;  1.914027838
692.0000000;  0.000000000;  1.914027838
694.6666667;  0.000000000;  1.914027838
697.3333333;  0.000000000;  1.914027838
700.0000000;  0.000000000;  1.914027838
702.6666667;  0.000000000;  1.914027838
705.3333333;  0.000000000;  1.914027838
708.0000000;  0.000000000;  1.914027838
710.6666667;  0.000000000;  1.914027838
713.3333333;  0.000000000;  1.914027838
716.0000000;  0.000000000;  1.914027838
718.6666667;  0.000000000;  1.914027838
721.3333333;  0.000000000;  1.914027838
724.0000000;  0.000000000;  1.914027838
726.6666667;  0.000000000;  1.914027838
729.3333333;  0.000000000;  1.914027838
732.0000000;  0.000000000;  1.914027838
734.6666667;  0.000000000;  1.914027838
737.3333333;  0.000000000;  1.914027838
740.0000000;  0.000000000;  1.914027838
742.6666667;  0.000000000;  1.914027838
745.3333333;  0.000000000;  1.914027838
748.0000000;  0.000000000;  1.914027838
750.6666667;  0.000000000;  1.914027838
753.3333333;  0.000000000;  1.914027838
756.0000000;  0.000000000;  1.914027838
758.6666667;  0.000000000;  1.914027838
761.3333333;  0.000000000;  1.914027838
764.0000000;  0.000000000;  1.914027838
766.6666667;  0.000000000;  1.914027838
769.3333333;  0.000000000;  1.914027838
772.0000000;  0.000000000;  1.914027838
774.6666667;  0.000000000;  1.914027838
777.3333333;  0.000000000;  1.914027838
780.0000000;  0.000000000;  1.914027838
782.6666667;  0.000000000;  1.914027838
785.3333333;  0.000000000;  1.914027838
788.0000000;  0.000000000;  1.914027838
790.6666667;  0.000000000;  1.914027838
793.3333333;  0.000000000;  1.914027838
796.0000000;  0.000000000;  1.914027838
798.6666667;  0.000000000;  1.914027838
801.3333333;  0.000000000;  1.914027838
804.0000000;  0.000000000;  1.914027838
806.6666667;  0.000000000;  1.914027838
809.3333333;  0.000000000;  1.914027838
812.0000000;  0.000000000;  1.914027838
814.6666667;  0.000000000;  1.914027838
817.3333333;  0.000000000;  1.914027838
820.0000000;  0.000000000;  1.914027838
822.6666667;  0.000000000;  1.914027838
825.3333333;  0.000000000;  1.914027838
828.0000000;  0.000000000;  1.914027838
830.6666667;  0.000000000;  1.914027838
833.3333333;  0.000000000;  1.914027838
836.0000000;  0.000000000;  1.914027838
838.6666667;  0.000000000;  1.914027838
841.3333333;  0.000000000;  1.914027838
844.0000000;  0.000000000;  1.914027838
846.6666667;  0.000000000;  1.914027838
849.3333333;  0.000000000;  1.914027838
852.0000000;  0.000000000;  1.914027838
854.6666667;  0.000000000;  1.914027838
857.3333333;  0.000000000;  1.914027838
860.0000000;  0.000000000;  1.914027838
862.6666667;  0.000000000;  1.914027838
865.3333333;  0.000000000;  1.914027838
868.0000000;  0.000000000;  1.914027838
870.6666667;  0.000000000;  1.914027838
873.3333333;  0.000000000;  1.914027838
876.0000000;  0.000000000;  1.914027838
878.6666667;  0.000000000;  1.914027838
881.3333333;  0.000000000;  1.914027838
884.0000000;  0.000000000;  1.914027838
886.6666667;  0.000000000;  1.914027838
889.3333333;  0.000000000;  1.914027838
892.0000000;  0.000000000;  1.914027838
894.6666667;  0.000000000;  1.914027838
897.3333333;  0.000000000;  1.914027838
900.0000000;  0.000000000;  1.914027838
902.6666667;  0.000000000;  1.914027838
905.3333333;  0.000000000;  1.914027838
908.0000000;  0.000000000;  1.914027838
910.6666667;  0.000000000;  1.914027838
913.3333333;  0.000000000;  1.914027838
916.0000000;  0.000000000;  1.914027838
918.6666667;  0.000000000;  1.914027838
921.3333333;  0.000000000;  1.914027838
924.0000000;  0.000000000;  1.914027838
926.6666667;  0.000000000;  1.914027838
929.3333333;  0.000000000;  1.914027838
932.0000000;  0.000000000;  1.914027838
934.6666667;  0.000000000;  1.914027838
937.3333333;  0.000000000;  1.914027838
940.0000000;  0.000000000;  1.914027838
942.6666667;  0.000000000;  1.914027838
945.3333333;  0.000000000;  1.914027838
948.0000000;  0.000000000;  1.914027838
950.6666667;  0.000000000;  1.914027838
953.3333333;  0.000000000;  1.914027838
956.0000000;  0.000000000;  1.914027838
958.6666667;  0.000000000;  1.914027838
961.3333333;  0.000000000;  1.914027838
964.0000000;  0.000000000;  1.914027838
966.6666667;  0.000000000;  1.914027838
969.3333333;  0.000000000;  1.914027838
972.0000000;  0.000000000;  1.914027838
974.6666667;  0.000000000;  1.914027838
977.3333333;  0.000000000;  1.914027838
980.0000000;  0.000000000;  1.914027838
982.6666667;  0.000000000;  1.914027838
985.3333333;  0.000000000;  1.914027838
988.0000000;  0.000000000;  1.914027838
990.6666667;  0.000000000;  1.914027838
993.3333333;  0.000000000;  1.914027838
996.0000000;  0.000000000;  1.914027838
998.6666667;  0.000000000;  1.914027838
