# Distance / pm;  g(r);  Integral
425.3333333;  0.1695569697;  1.388310771
428.0000000;  0.1633552276;  1.420391566
430.6666667;  0.1573604957;  1.451681364
433.3333333;  0.1512603521;  1.482131820
436.0000000;  0.1449239365;  1.511666862
438.6666667;  0.1385508808;  1.540249548
441.3333333;  0.1324735353;  1.567911769
444.0000000;  0.1259917506;  1.594539398
446.6666667;  0.1195223923;  1.620104103
449.3333333;  0.1131431637;  1.644594172
452.0000000;  0.1068115163;  1.667988972
454.6666667;  0.1005519888;  1.690273389
457.3333333;  0.09433155891;  1.711425177
460.0000000;  0.08833388366;  1.731463776
462.6666667;  0.08248271040;  1.750392602
465.3333333;  0.07667152140;  1.768191239
468.0000000;  0.07123745889;  1.784918484
470.6666667;  0.06607119697;  1.800609944
473.3333333;  0.06113553557;  1.815294208
476.0000000;  0.05666010527;  1.829057286
478.6666667;  0.05245633053;  1.841942408
481.3333333;  0.04863352643;  1.854021989
484.0000000;  0.04511110968;  1.865351169
486.6666667;  0.04191012476;  1.875992756
489.3333333;  0.03895572569;  1.885992873
492.0000000;  0.03621156753;  1.895390144
494.6666667;  0.03373221556;  1.904239147
497.3333333;  0.03138575778;  1.912561611
500.0000000;  0.02918670997;  1.920384179
502.6666667;  0.02709318739;  1.927723306
505.3333333;  0.02523376485;  1.934631461
508.0000000;  0.02338572985;  1.941101435
510.6666667;  0.02170675589;  1.947170112
513.3333333;  0.02023004429;  1.952885160
516.0000000;  0.01883379304;  1.958261185
518.6666667;  0.01761139200;  1.963340375
521.3333333;  0.01647360251;  1.968140402
524.0000000;  0.01540942446;  1.972676402
526.6666667;  0.01443445393;  1.976968762
529.3333333;  0.01355838412;  1.981041537
532.0000000;  0.01270244916;  1.984895742
534.6666667;  0.01186827866;  1.988533033
537.3333333;  0.01109687293;  1.991967918
540.0000000;  0.01032347387;  1.995195203
542.6666667;  0.009575798408;  1.998218392
545.3333333;  0.008843109329;  2.001037769
548.0000000;  0.008132757565;  2.003656090
550.6666667;  0.007462872274;  2.006082184
553.3333333;  0.006790410378;  2.008311100
556.0000000;  0.006125110305;  2.010341060
558.6666667;  0.005518835915;  2.012187677
561.3333333;  0.004900768303;  2.013843179
564.0000000;  0.004349640167;  2.015326502
566.6666667;  0.003820179890;  2.016641615
569.3333333;  0.003301797407;  2.017788995
572.0000000;  0.002854606364;  2.018790291
574.6666667;  0.002425906966;  2.019649166
577.3333333;  0.002015514708;  2.020369383
580.0000000;  0.001653481095;  2.020965702
582.6666667;  0.001334687848;  2.021451487
585.3333333;  0.001059233674;  2.021840552
588.0000000;  0.0008181335651;  2.022143803
590.6666667;  0.0006134731908;  2.022373262
593.3333333;  0.0004470495958;  2.022541986
596.0000000;  0.0003154551091;  2.022662117
598.6666667;  0.0002144473206;  2.022744514
601.3333333;  0.0001406222711;  2.022799028
604.0000000;  8.931014012E-05;  2.022833958
606.6666667;  5.241890549E-05;  2.022854641
609.3333333;  3.121498839E-05;  2.022867066
612.0000000;  1.774820548E-05;  2.022874193
614.6666667;  8.868313014E-06;  2.022877785
617.3333333;  4.706530994E-06;  2.022879708
620.0000000;  2.376654576E-06;  2.022880687
622.6666667;  1.304552704E-06;  2.022881230
625.3333333;  8.717278039E-07;  2.022881595
628.0000000;  4.643522389E-07;  2.022881791
630.6666667;  3.300171041E-07;  2.022881932
633.3333333;  2.114329269E-07;  2.022882023
636.0000000;  1.910320965E-08;  2.022882031
638.6666667;  0.000000000;  2.022882031
641.3333333;  2.312119551E-08;  2.022882042
644.0000000;  1.730336908E-09;  2.022882042
646.6666667;  0.000000000;  2.022882042
649.3333333;  0.000000000;  2.022882042
652.0000000;  0.000000000;  2.022882042
654.6666667;  0.000000000;  2.022882042
657.3333333;  0.000000000;  2.022882042
660.0000000;  0.000000000;  2.022882042
662.6666667;  0.000000000;  2.022882042
665.3333333;  0.000000000;  2.022882042
668.0000000;  0.000000000;  2.022882042
670.6666667;  0.000000000;  2.022882042
673.3333333;  0.000000000;  2.022882042
676.0000000;  0.000000000;  2.022882042
678.6666667;  0.000000000;  2.022882042
681.3333333;  0.000000000;  2.022882042
684.0000000;  0.000000000;  2.022882042
686.6666667;  0.000000000;  2.022882042
689.3333333;  0.000000000;  2.022882042
692.0000000;  0.000000000;  2.022882042
694.6666667;  0.000000000;  2.022882042
697.3333333;  0.000000000;  2.022882042
700.0000000;  0.000000000;  2.022882042
702.6666667;  0.000000000;  2.022882042
705.3333333;  0.000000000;  2.022882042
708.0000000;  0.000000000;  2.022882042
710.6666667;  0.000000000;  2.022882042
713.3333333;  0.000000000;  2.022882042
716.0000000;  0.000000000;  2.022882042
718.6666667;  0.000000000;  2.022882042
721.3333333;  0.000000000;  2.022882042
724.0000000;  0.000000000;  2.022882042
726.6666667;  0.000000000;  2.022882042
729.3333333;  0.000000000;  2.022882042
732.0000000;  0.000000000;  2.022882042
734.6666667;  0.000000000;  2.022882042
737.3333333;  0.000000000;  2.022882042
740.0000000;  0.000000000;  2.022882042
742.6666667;  0.000000000;  2.022882042
745.3333333;  0.000000000;  2.022882042
748.0000000;  0.000000000;  2.022882042
750.6666667;  0.000000000;  2.022882042
753.3333333;  0.000000000;  2.022882042
756.0000000;  0.000000000;  2.022882042
758.6666667;  0.000000000;  2.022882042
761.3333333;  0.000000000;  2.022882042
764.0000000;  0.000000000;  2.022882042
766.6666667;  0.000000000;  2.022882042
769.3333333;  0.000000000;  2.022882042
772.0000000;  0.000000000;  2.022882042
774.6666667;  0.000000000;  2.022882042
777.3333333;  0.000000000;  2.022882042
780.0000000;  0.000000000;  2.022882042
782.6666667;  0.000000000;  2.022882042
785.3333333;  0.000000000;  2.022882042
788.0000000;  0.000000000;  2.022882042
790.6666667;  0.000000000;  2.022882042
793.3333333;  0.000000000;  2.022882042
796.0000000;  0.000000000;  2.022882042
798.6666667;  0.000000000;  2.022882042
801.3333333;  0.000000000;  2.022882042
804.0000000;  0.000000000;  2.022882042
806.6666667;  0.000000000;  2.022882042
809.3333333;  0.000000000;  2.022882042
812.0000000;  0.000000000;  2.022882042
814.6666667;  0.000000000;  2.022882042
817.3333333;  0.000000000;  2.022882042
820.0000000;  0.000000000;  2.022882042
822.6666667;  0.000000000;  2.022882042
825.3333333;  0.000000000;  2.022882042
828.0000000;  0.000000000;  2.022882042
830.6666667;  0.000000000;  2.022882042
833.3333333;  0.000000000;  2.022882042
836.0000000;  0.000000000;  2.022882042
838.6666667;  0.000000000;  2.022882042
841.3333333;  0.000000000;  2.022882042
844.0000000;  0.000000000;  2.022882042
846.6666667;  0.000000000;  2.022882042
849.3333333;  0.000000000;  2.022882042
852.0000000;  0.000000000;  2.022882042
854.6666667;  0.000000000;  2.022882042
857.3333333;  0.000000000;  2.022882042
860.0000000;  0.000000000;  2.022882042
862.6666667;  0.000000000;  2.022882042
865.3333333;  0.000000000;  2.022882042
868.0000000;  0.000000000;  2.022882042
870.6666667;  0.000000000;  2.022882042
873.3333333;  0.000000000;  2.022882042
876.0000000;  0.000000000;  2.022882042
878.6666667;  0.000000000;  2.022882042
881.3333333;  0.000000000;  2.022882042
884.0000000;  0.000000000;  2.022882042
886.6666667;  0.000000000;  2.022882042
889.3333333;  0.000000000;  2.022882042
892.0000000;  0.000000000;  2.022882042
894.6666667;  0.000000000;  2.022882042
897.3333333;  0.000000000;  2.022882042
900.0000000;  0.000000000;  2.022882042
902.6666667;  0.000000000;  2.022882042
905.3333333;  0.000000000;  2.022882042
908.0000000;  0.000000000;  2.022882042
910.6666667;  0.000000000;  2.022882042
913.3333333;  0.000000000;  2.022882042
916.0000000;  0.000000000;  2.022882042
918.6666667;  0.000000000;  2.022882042
921.3333333;  0.000000000;  2.022882042
924.0000000;  0.000000000;  2.022882042
926.6666667;  0.000000000;  2.022882042
929.3333333;  0.000000000;  2.022882042
932.0000000;  0.000000000;  2.022882042
934.6666667;  0.000000000;  2.022882042
937.3333333;  0.000000000;  2.022882042
940.0000000;  0.000000000;  2.022882042
942.6666667;  0.000000000;  2.022882042
945.3333333;  0.000000000;  2.022882042
948.0000000;  0.000000000;  2.022882042
950.6666667;  0.000000000;  2.022882042
953.3333333;  0.000000000;  2.022882042
956.0000000;  0.000000000;  2.022882042
958.6666667;  0.000000000;  2.022882042
961.3333333;  0.000000000;  2.022882042
964.0000000;  0.000000000;  2.022882042
966.6666667;  0.000000000;  2.022882042
969.3333333;  0.000000000;  2.022882042
972.0000000;  0.000000000;  2.022882042
974.6666667;  0.000000000;  2.022882042
977.3333333;  0.000000000;  2.022882042
980.0000000;  0.000000000;  2.022882042
982.6666667;  0.000000000;  2.022882042
985.3333333;  0.000000000;  2.022882042
988.0000000;  0.000000000;  2.022882042
990.6666667;  0.000000000;  2.022882042
993.3333333;  0.000000000;  2.022882042
996.0000000;  0.000000000;  2.022882042
998.6666667;  0.000000000;  2.022882042
