# [N1C1-2r_N1C1-2o] Distance / pm; [C2r_N1r]-[C2o_N1o] Angle / Degree; Occurrence
580.0000000;  4.500000000;  10.07197276
588.0000000;  4.500000000;  5.737727474
596.0000000;  4.500000000;  2.400851821
604.0000000;  4.500000000;  0.8123291355
612.0000000;  4.500000000;  0.1336511073
620.0000000;  4.500000000;  0.02163722667
628.0000000;  4.500000000;  0.002992890175
636.0000000;  4.500000000;  0.000000000
644.0000000;  4.500000000;  0.000000000
652.0000000;  4.500000000;  0.000000000
660.0000000;  4.500000000;  0.000000000
668.0000000;  4.500000000;  0.000000000
676.0000000;  4.500000000;  0.000000000
684.0000000;  4.500000000;  0.000000000
692.0000000;  4.500000000;  0.000000000
700.0000000;  4.500000000;  0.000000000
708.0000000;  4.500000000;  0.000000000
716.0000000;  4.500000000;  0.000000000
724.0000000;  4.500000000;  0.000000000
732.0000000;  4.500000000;  0.000000000
740.0000000;  4.500000000;  0.000000000
748.0000000;  4.500000000;  0.000000000
756.0000000;  4.500000000;  0.000000000
764.0000000;  4.500000000;  0.000000000
772.0000000;  4.500000000;  0.000000000
780.0000000;  4.500000000;  0.000000000
788.0000000;  4.500000000;  0.000000000
796.0000000;  4.500000000;  0.000000000
804.0000000;  4.500000000;  0.000000000
812.0000000;  4.500000000;  0.000000000
820.0000000;  4.500000000;  0.000000000
828.0000000;  4.500000000;  0.000000000
836.0000000;  4.500000000;  0.000000000
844.0000000;  4.500000000;  0.000000000
852.0000000;  4.500000000;  0.000000000
860.0000000;  4.500000000;  0.000000000
868.0000000;  4.500000000;  0.000000000
876.0000000;  4.500000000;  0.000000000
884.0000000;  4.500000000;  0.000000000
892.0000000;  4.500000000;  0.000000000
900.0000000;  4.500000000;  0.000000000
908.0000000;  4.500000000;  0.000000000
916.0000000;  4.500000000;  0.000000000
924.0000000;  4.500000000;  0.000000000
932.0000000;  4.500000000;  0.000000000
940.0000000;  4.500000000;  0.000000000
948.0000000;  4.500000000;  0.000000000
956.0000000;  4.500000000;  0.000000000
964.0000000;  4.500000000;  0.000000000
972.0000000;  4.500000000;  0.000000000
980.0000000;  4.500000000;  0.000000000
988.0000000;  4.500000000;  0.000000000
996.0000000;  4.500000000;  0.000000000
204.0000000;  6.300000000;  0.000000000
212.0000000;  6.300000000;  0.000000000
220.0000000;  6.300000000;  0.000000000
228.0000000;  6.300000000;  0.000000000
236.0000000;  6.300000000;  0.000000000
244.0000000;  6.300000000;  0.000000000
252.0000000;  6.300000000;  0.000000000
260.0000000;  6.300000000;  0.000000000
268.0000000;  6.300000000;  0.000000000
276.0000000;  6.300000000;  0.01291906406
284.0000000;  6.300000000;  0.07772208102
292.0000000;  6.300000000;  0.4314415738
300.0000000;  6.300000000;  2.127934276
308.0000000;  6.300000000;  7.035715458
316.0000000;  6.300000000;  23.12453438
324.0000000;  6.300000000;  64.06418530
332.0000000;  6.300000000;  140.6294006
340.0000000;  6.300000000;  253.6448907
348.0000000;  6.300000000;  381.9476155
356.0000000;  6.300000000;  517.7698127
364.0000000;  6.300000000;  662.0658396
372.0000000;  6.300000000;  798.2205594
380.0000000;  6.300000000;  909.7381859
388.0000000;  6.300000000;  945.2431798
396.0000000;  6.300000000;  866.8152408
404.0000000;  6.300000000;  546.4687018
412.0000000;  6.300000000;  386.5329547
420.0000000;  6.300000000;  297.6003056
428.0000000;  6.300000000;  261.0772999
436.0000000;  6.300000000;  241.0097231
444.0000000;  6.300000000;  216.9621095
452.0000000;  6.300000000;  192.8884899
460.0000000;  6.300000000;  163.7848819
468.0000000;  6.300000000;  134.3582153
476.0000000;  6.300000000;  104.0743311
484.0000000;  6.300000000;  82.49923669
492.0000000;  6.300000000;  65.74599499
500.0000000;  6.300000000;  53.62996293
508.0000000;  6.300000000;  46.88754465
516.0000000;  6.300000000;  44.04911693
524.0000000;  6.300000000;  39.65216661
532.0000000;  6.300000000;  37.46822919
540.0000000;  6.300000000;  34.27641453
548.0000000;  6.300000000;  29.80182796
556.0000000;  6.300000000;  24.98323833
564.0000000;  6.300000000;  20.40822111
572.0000000;  6.300000000;  15.10451459
580.0000000;  6.300000000;  10.07936289
588.0000000;  6.300000000;  5.549271567
596.0000000;  6.300000000;  2.612239349
604.0000000;  6.300000000;  0.7692432268
612.0000000;  6.300000000;  0.1393275855
620.0000000;  6.300000000;  0.01481500626
628.0000000;  6.300000000;  0.000000000
636.0000000;  6.300000000;  0.000000000
644.0000000;  6.300000000;  0.000000000
652.0000000;  6.300000000;  0.000000000
660.0000000;  6.300000000;  0.000000000
668.0000000;  6.300000000;  0.000000000
676.0000000;  6.300000000;  0.000000000
684.0000000;  6.300000000;  0.000000000
692.0000000;  6.300000000;  0.000000000
700.0000000;  6.300000000;  0.000000000
708.0000000;  6.300000000;  0.000000000
716.0000000;  6.300000000;  0.000000000
724.0000000;  6.300000000;  0.000000000
732.0000000;  6.300000000;  0.000000000
740.0000000;  6.300000000;  0.000000000
748.0000000;  6.300000000;  0.000000000
756.0000000;  6.300000000;  0.000000000
764.0000000;  6.300000000;  0.000000000
772.0000000;  6.300000000;  0.000000000
780.0000000;  6.300000000;  0.000000000
788.0000000;  6.300000000;  0.000000000
796.0000000;  6.300000000;  0.000000000
804.0000000;  6.300000000;  0.000000000
812.0000000;  6.300000000;  0.000000000
820.0000000;  6.300000000;  0.000000000
828.0000000;  6.300000000;  0.000000000
836.0000000;  6.300000000;  0.000000000
844.0000000;  6.300000000;  0.000000000
852.0000000;  6.300000000;  0.000000000
860.0000000;  6.300000000;  0.000000000
868.0000000;  6.300000000;  0.000000000
876.0000000;  6.300000000;  0.000000000
884.0000000;  6.300000000;  0.000000000
892.0000000;  6.300000000;  0.000000000
900.0000000;  6.300000000;  0.000000000
908.0000000;  6.300000000;  0.000000000
916.0000000;  6.300000000;  0.000000000
924.0000000;  6.300000000;  0.000000000
932.0000000;  6.300000000;  0.000000000
940.0000000;  6.300000000;  0.000000000
948.0000000;  6.300000000;  0.000000000
956.0000000;  6.300000000;  0.000000000
964.0000000;  6.300000000;  0.000000000
972.0000000;  6.300000000;  0.000000000
980.0000000;  6.300000000;  0.000000000
988.0000000;  6.300000000;  0.000000000
996.0000000;  6.300000000;  0.000000000
204.0000000;  8.100000000;  0.000000000
212.0000000;  8.100000000;  0.000000000
220.0000000;  8.100000000;  0.000000000
228.0000000;  8.100000000;  0.000000000
236.0000000;  8.100000000;  0.000000000
244.0000000;  8.100000000;  0.000000000
252.0000000;  8.100000000;  0.000000000
260.0000000;  8.100000000;  0.000000000
268.0000000;  8.100000000;  0.000000000
276.0000000;  8.100000000;  0.01408164425
284.0000000;  8.100000000;  0.1218712721
292.0000000;  8.100000000;  0.6008439402
300.0000000;  8.100000000;  2.121127330
308.0000000;  8.100000000;  7.310189038
316.0000000;  8.100000000;  24.71555420
324.0000000;  8.100000000;  67.01185646
332.0000000;  8.100000000;  143.1608040
340.0000000;  8.100000000;  251.8153652
348.0000000;  8.100000000;  376.0816884
356.0000000;  8.100000000;  508.2337795
364.0000000;  8.100000000;  645.6481351
372.0000000;  8.100000000;  774.2171308
380.0000000;  8.100000000;  865.3075113
388.0000000;  8.100000000;  883.3920457
396.0000000;  8.100000000;  816.1411869
404.0000000;  8.100000000;  540.1056222
412.0000000;  8.100000000;  408.7590662
420.0000000;  8.100000000;  311.8602706
428.0000000;  8.100000000;  260.5083425
436.0000000;  8.100000000;  235.4568396
444.0000000;  8.100000000;  214.2008854
452.0000000;  8.100000000;  188.2800462
460.0000000;  8.100000000;  160.3069943
468.0000000;  8.100000000;  131.0021315
476.0000000;  8.100000000;  101.0902721
484.0000000;  8.100000000;  81.17371229
492.0000000;  8.100000000;  64.73095397
500.0000000;  8.100000000;  53.24352259
508.0000000;  8.100000000;  46.94823832
516.0000000;  8.100000000;  43.63568810
524.0000000;  8.100000000;  38.92633449
532.0000000;  8.100000000;  36.28122586
540.0000000;  8.100000000;  32.40547608
548.0000000;  8.100000000;  29.00026215
556.0000000;  8.100000000;  24.16630344
564.0000000;  8.100000000;  19.61048807
572.0000000;  8.100000000;  14.46936128
580.0000000;  8.100000000;  10.03272721
588.0000000;  8.100000000;  5.523960942
596.0000000;  8.100000000;  2.520119273
604.0000000;  8.100000000;  0.8343447875
612.0000000;  8.100000000;  0.1626557169
620.0000000;  8.100000000;  0.01818921441
628.0000000;  8.100000000;  0.0004883716073
636.0000000;  8.100000000;  0.000000000
644.0000000;  8.100000000;  0.000000000
652.0000000;  8.100000000;  0.000000000
660.0000000;  8.100000000;  0.000000000
668.0000000;  8.100000000;  0.000000000
676.0000000;  8.100000000;  0.000000000
684.0000000;  8.100000000;  0.000000000
692.0000000;  8.100000000;  0.000000000
700.0000000;  8.100000000;  0.000000000
708.0000000;  8.100000000;  0.000000000
716.0000000;  8.100000000;  0.000000000
724.0000000;  8.100000000;  0.000000000
732.0000000;  8.100000000;  0.000000000
740.0000000;  8.100000000;  0.000000000
748.0000000;  8.100000000;  0.000000000
756.0000000;  8.100000000;  0.000000000
764.0000000;  8.100000000;  0.000000000
772.0000000;  8.100000000;  0.000000000
780.0000000;  8.100000000;  0.000000000
788.0000000;  8.100000000;  0.000000000
796.0000000;  8.100000000;  0.000000000
804.0000000;  8.100000000;  0.000000000
812.0000000;  8.100000000;  0.000000000
820.0000000;  8.100000000;  0.000000000
828.0000000;  8.100000000;  0.000000000
836.0000000;  8.100000000;  0.000000000
844.0000000;  8.100000000;  0.000000000
852.0000000;  8.100000000;  0.000000000
860.0000000;  8.100000000;  0.000000000
868.0000000;  8.100000000;  0.000000000
876.0000000;  8.100000000;  0.000000000
884.0000000;  8.100000000;  0.000000000
892.0000000;  8.100000000;  0.000000000
900.0000000;  8.100000000;  0.000000000
908.0000000;  8.100000000;  0.000000000
916.0000000;  8.100000000;  0.000000000
924.0000000;  8.100000000;  0.000000000
932.0000000;  8.100000000;  0.000000000
940.0000000;  8.100000000;  0.000000000
948.0000000;  8.100000000;  0.000000000
956.0000000;  8.100000000;  0.000000000
964.0000000;  8.100000000;  0.000000000
972.0000000;  8.100000000;  0.000000000
980.0000000;  8.100000000;  0.000000000
988.0000000;  8.100000000;  0.000000000
996.0000000;  8.100000000;  0.000000000
204.0000000;  9.900000000;  0.000000000
212.0000000;  9.900000000;  0.000000000
220.0000000;  9.900000000;  0.000000000
228.0000000;  9.900000000;  0.000000000
236.0000000;  9.900000000;  0.000000000
244.0000000;  9.900000000;  0.000000000
252.0000000;  9.900000000;  0.000000000
260.0000000;  9.900000000;  0.000000000
268.0000000;  9.900000000;  0.000000000
276.0000000;  9.900000000;  0.003435437037
284.0000000;  9.900000000;  0.1067250670
292.0000000;  9.900000000;  0.6127270095
300.0000000;  9.900000000;  2.256474793
308.0000000;  9.900000000;  7.802369708
316.0000000;  9.900000000;  26.34750994
324.0000000;  9.900000000;  70.58537466
332.0000000;  9.900000000;  148.7861334
340.0000000;  9.900000000;  252.8243873
348.0000000;  9.900000000;  375.3095608
356.0000000;  9.900000000;  504.0577136
364.0000000;  9.900000000;  634.8668965
372.0000000;  9.900000000;  748.2692000
380.0000000;  9.900000000;  816.6989618
388.0000000;  9.900000000;  824.7132660
396.0000000;  9.900000000;  781.2910864
404.0000000;  9.900000000;  525.8406037
412.0000000;  9.900000000;  418.6689208
420.0000000;  9.900000000;  333.4206671
428.0000000;  9.900000000;  265.6456859
436.0000000;  9.900000000;  231.0848011
444.0000000;  9.900000000;  209.7042915
452.0000000;  9.900000000;  184.0685063
460.0000000;  9.900000000;  157.4653456
468.0000000;  9.900000000;  125.1648314
476.0000000;  9.900000000;  100.4546552
484.0000000;  9.900000000;  79.82420358
492.0000000;  9.900000000;  64.94954180
500.0000000;  9.900000000;  53.59319959
508.0000000;  9.900000000;  45.84661949
516.0000000;  9.900000000;  41.64531772
524.0000000;  9.900000000;  38.58758655
532.0000000;  9.900000000;  35.51994121
540.0000000;  9.900000000;  32.16532287
548.0000000;  9.900000000;  27.64306424
556.0000000;  9.900000000;  23.36155530
564.0000000;  9.900000000;  19.15437390
572.0000000;  9.900000000;  14.37379145
580.0000000;  9.900000000;  9.519476848
588.0000000;  9.900000000;  5.421974169
596.0000000;  9.900000000;  2.414530548
604.0000000;  9.900000000;  0.7008885903
612.0000000;  9.900000000;  0.1355097819
620.0000000;  9.900000000;  0.01259743866
628.0000000;  9.900000000;  0.003052843300
636.0000000;  9.900000000;  0.000000000
644.0000000;  9.900000000;  0.000000000
652.0000000;  9.900000000;  0.000000000
660.0000000;  9.900000000;  0.000000000
668.0000000;  9.900000000;  0.000000000
676.0000000;  9.900000000;  0.000000000
684.0000000;  9.900000000;  0.000000000
692.0000000;  9.900000000;  0.000000000
700.0000000;  9.900000000;  0.000000000
708.0000000;  9.900000000;  0.000000000
716.0000000;  9.900000000;  0.000000000
724.0000000;  9.900000000;  0.000000000
732.0000000;  9.900000000;  0.000000000
740.0000000;  9.900000000;  0.000000000
748.0000000;  9.900000000;  0.000000000
756.0000000;  9.900000000;  0.000000000
764.0000000;  9.900000000;  0.000000000
772.0000000;  9.900000000;  0.000000000
780.0000000;  9.900000000;  0.000000000
788.0000000;  9.900000000;  0.000000000
796.0000000;  9.900000000;  0.000000000
804.0000000;  9.900000000;  0.000000000
812.0000000;  9.900000000;  0.000000000
820.0000000;  9.900000000;  0.000000000
828.0000000;  9.900000000;  0.000000000
836.0000000;  9.900000000;  0.000000000
844.0000000;  9.900000000;  0.000000000
852.0000000;  9.900000000;  0.000000000
860.0000000;  9.900000000;  0.000000000
868.0000000;  9.900000000;  0.000000000
876.0000000;  9.900000000;  0.000000000
884.0000000;  9.900000000;  0.000000000
892.0000000;  9.900000000;  0.000000000
900.0000000;  9.900000000;  0.000000000
908.0000000;  9.900000000;  0.000000000
916.0000000;  9.900000000;  0.000000000
924.0000000;  9.900000000;  0.000000000
932.0000000;  9.900000000;  0.000000000
940.0000000;  9.900000000;  0.000000000
948.0000000;  9.900000000;  0.000000000
956.0000000;  9.900000000;  0.000000000
964.0000000;  9.900000000;  0.000000000
972.0000000;  9.900000000;  0.000000000
980.0000000;  9.900000000;  0.000000000
988.0000000;  9.900000000;  0.000000000
996.0000000;  9.900000000;  0.000000000
204.0000000;  11.70000000;  0.000000000
212.0000000;  11.70000000;  0.000000000
220.0000000;  11.70000000;  0.000000000
228.0000000;  11.70000000;  0.000000000
236.0000000;  11.70000000;  0.000000000
244.0000000;  11.70000000;  0.000000000
252.0000000;  11.70000000;  0.000000000
260.0000000;  11.70000000;  0.000000000
268.0000000;  11.70000000;  0.000000000
276.0000000;  11.70000000;  0.005909803714
284.0000000;  11.70000000;  0.05497660011
292.0000000;  11.70000000;  0.4644128413
300.0000000;  11.70000000;  2.205121807
308.0000000;  11.70000000;  8.450211876
316.0000000;  11.70000000;  28.04070577
324.0000000;  11.70000000;  73.40368419
332.0000000;  11.70000000;  151.7656562
340.0000000;  11.70000000;  252.0042521
348.0000000;  11.70000000;  365.3835472
356.0000000;  11.70000000;  491.7217146
364.0000000;  11.70000000;  612.7493122
372.0000000;  11.70000000;  710.9384189
380.0000000;  11.70000000;  754.4590034
388.0000000;  11.70000000;  762.4641924
396.0000000;  11.70000000;  737.2140027
404.0000000;  11.70000000;  502.6324321
412.0000000;  11.70000000;  418.4115168
420.0000000;  11.70000000;  343.4800834
428.0000000;  11.70000000;  273.2932485
436.0000000;  11.70000000;  228.4769164
444.0000000;  11.70000000;  202.2706075
452.0000000;  11.70000000;  178.3387264
460.0000000;  11.70000000;  151.0307150
468.0000000;  11.70000000;  122.3571941
476.0000000;  11.70000000;  97.39405503
484.0000000;  11.70000000;  77.06922229
492.0000000;  11.70000000;  62.73949686
500.0000000;  11.70000000;  53.39628089
508.0000000;  11.70000000;  45.29953484
516.0000000;  11.70000000;  40.03887034
524.0000000;  11.70000000;  37.23161253
532.0000000;  11.70000000;  34.77671617
540.0000000;  11.70000000;  30.69267119
548.0000000;  11.70000000;  26.99127472
556.0000000;  11.70000000;  22.43649649
564.0000000;  11.70000000;  18.50444050
572.0000000;  11.70000000;  13.39726055
580.0000000;  11.70000000;  9.215359819
588.0000000;  11.70000000;  5.112821782
596.0000000;  11.70000000;  2.311198372
604.0000000;  11.70000000;  0.6886025416
612.0000000;  11.70000000;  0.09078293816
620.0000000;  11.70000000;  0.01322688865
628.0000000;  11.70000000;  0.001794193410
636.0000000;  11.70000000;  0.000000000
644.0000000;  11.70000000;  0.000000000
652.0000000;  11.70000000;  0.000000000
660.0000000;  11.70000000;  0.000000000
668.0000000;  11.70000000;  0.000000000
676.0000000;  11.70000000;  0.000000000
684.0000000;  11.70000000;  0.000000000
692.0000000;  11.70000000;  0.000000000
700.0000000;  11.70000000;  0.000000000
708.0000000;  11.70000000;  0.000000000
716.0000000;  11.70000000;  0.000000000
724.0000000;  11.70000000;  0.000000000
732.0000000;  11.70000000;  0.000000000
740.0000000;  11.70000000;  0.000000000
748.0000000;  11.70000000;  0.000000000
756.0000000;  11.70000000;  0.000000000
764.0000000;  11.70000000;  0.000000000
772.0000000;  11.70000000;  0.000000000
780.0000000;  11.70000000;  0.000000000
788.0000000;  11.70000000;  0.000000000
796.0000000;  11.70000000;  0.000000000
804.0000000;  11.70000000;  0.000000000
812.0000000;  11.70000000;  0.000000000
820.0000000;  11.70000000;  0.000000000
828.0000000;  11.70000000;  0.000000000
836.0000000;  11.70000000;  0.000000000
844.0000000;  11.70000000;  0.000000000
852.0000000;  11.70000000;  0.000000000
860.0000000;  11.70000000;  0.000000000
868.0000000;  11.70000000;  0.000000000
876.0000000;  11.70000000;  0.000000000
884.0000000;  11.70000000;  0.000000000
